sender_name,datacenter,landed,n_conditional,land_rate,wilson_lo,wilson_hi,gate
0slot-de1,Scalaxy B.V. (Netherlands),8,32,0.25,0.1325240091850904,0.4210655899424449,inferential
0slot-de1,"The Constant Company, LLC (Germany)",10,24,0.4166666666666667,0.24467602609811764,0.6116533413477125,inferential
0slot-de1,Coloblox Data Centers Inc (United States),6,8,0.75,0.40927543031016883,0.9285207872478909,indicative
0slot-de1,Datacamp Limited (Germany),1,4,0.25,0.0455872608097006,0.6993581574175982,suppressed
0slot-de1,"Momentum Telecom, Inc. (United States)",2,28,0.07142857142857142,0.019812064115305714,0.22645362568399058,inferential
0slot-de1,"HIVELOCITY, Inc. (Hong Kong S.A.R.)",5,12,0.4166666666666667,0.1932603136587565,0.6804886874504502,indicative
0slot-de1,FDCservers.net (Ireland),2,12,0.16666666666666666,0.04696514218385381,0.4480308622529735,indicative
0slot-de1,"The Constant Company, LLC (South Africa)",0,4,0.0,0.0,0.4898908364545974,suppressed
0slot-de1,Versija SIA (Latvia),2,4,0.5,0.15003898915214947,0.8499610108478506,suppressed
0slot-de1,"Alibaba (US) Technology Co., Ltd. (Germany)",6,12,0.5,0.253781597633706,0.746218402366294,indicative
0slot-de1,"HIVELOCITY, Inc. (United Kingdom)",7,11,0.6363636363636364,0.35380117450784887,0.8483352890463243,indicative
0slot-de1,Flexential Colorado Corp. (United States),9,16,0.5625,0.331785563988119,0.7690134759450765,indicative
0slot-de1,Retsina Technologies LTD. (Canada),1,16,0.0625,0.011119344764642547,0.28328737570298945,indicative
0slot-de1,M247 Europe SRL (Romania),2,4,0.5,0.15003898915214947,0.8499610108478506,suppressed
0slot-de1,Latitude.sh (Argentina),1,12,0.08333333333333333,0.014865094404917095,0.35387991114111705,indicative
0slot-de1,Cloudize Pty Ltd (Australia),1,4,0.25,0.0455872608097006,0.6993581574175982,suppressed
0slot-de1,Blacknight Internet Solutions Limited (Ireland),1,4,0.25,0.0455872608097006,0.6993581574175982,suppressed
0slot-de1,"Columbus Networks USA, Inc. (United Kingdom)",2,8,0.25,0.071479212752109,0.5907245696898311,indicative
0slot-de1,"Alibaba (US) Technology Co., Ltd. (Japan)",2,4,0.5,0.15003898915214947,0.8499610108478506,suppressed
0slot-de1,SK Broadband Co Ltd (South Korea),0,8,0.0,0.0,0.32440756488388034,indicative
0slot-de1,velia.net Internetdienste GmbH (Singapore),6,8,0.75,0.40927543031016883,0.9285207872478909,indicative
0slot-de1,G.Network Communications Limited (United Kingdom),3,4,0.75,0.30064184258240184,0.9544127391902995,suppressed
0slot-de1,01NODE FUNDING SRL (Romania),3,4,0.75,0.30064184258240184,0.9544127391902995,suppressed
0slot-de1,Latitude.sh (Mexico),2,4,0.5,0.15003898915214947,0.8499610108478506,suppressed
0slot-de1,Baytems Holdings Oy (Finland),0,4,0.0,0.0,0.4898908364545974,suppressed
0slot-de1,Cube3 Technologies Ltd (United Kingdom),2,4,0.5,0.15003898915214947,0.8499610108478506,suppressed
0slot-de1,MEVSPACE sp. z o.o. (Poland),0,4,0.0,0.0,0.4898908364545974,suppressed
0slot-de1,"Cogent Communications, LLC (Germany)",1,4,0.25,0.0455872608097006,0.6993581574175982,suppressed
0slot-de1,Adman LLC (Russia),0,4,0.0,0.0,0.4898908364545974,suppressed
allenhark-quic-ams,"The Constant Company, LLC (Singapore)",0,94,0.0,0.0,0.039262076291544754,inferential
allenhark-quic-ams,"Payward, Inc. (United States)",0,483,0.0,8.673617379884035e-19,0.007890574541452422,inferential
allenhark-quic-ams,UAB Cherry Servers (Lithuania),2,936,0.002136752136752137,0.0005861702129703991,0.007757214458028823,inferential
allenhark-quic-ams,Latitude.sh (Germany),0,621,0.0,0.0,0.006147893623999237,inferential
allenhark-quic-ams,"Servers.com, Inc. (United States)",0,66,0.0,0.0,0.055002557013541314,inferential
allenhark-quic-ams,Galaxy Digital LP (United States),1,570,0.0017543859649122807,0.00030975936022982486,0.009869809806311317,inferential
allenhark-quic-ams,HOSTKEY B.V. (Switzerland),1,100,0.01,0.001767432064140647,0.05448619617870533,inferential
allenhark-quic-ams,"The Constant Company, LLC (Canada)",0,36,0.0,6.938893903907228e-18,0.0964186285944637,inferential
allenhark-quic-ams,RETN Limited (Germany),2,307,0.006514657980456026,0.00178837598984098,0.023438177927528822,inferential
allenhark-quic-ams,TeraSwitch Networks Inc. (Germany),2,2176,0.0009191176470588235,0.0002520914071016756,0.00334516966386465,inferential
allenhark-quic-ams,TeraSwitch Networks Inc. (Netherlands),6,2113,0.002839564600094652,0.0013020277200468488,0.006181508070828821,inferential
allenhark-quic-ams,Globecomm Network Services Corporation (United Kingdom),0,780,0.0,4.336808689942018e-19,0.004900810970720638,inferential
allenhark-quic-ams,OVH SAS (Canada),0,768,0.0,0.0,0.004977005027125051,inferential
allenhark-quic-ams,"HIVELOCITY, Inc. (Singapore)",0,140,0.0,0.0,0.026706200369413007,inferential
allenhark-quic-ams,TeraSwitch Networks Inc. (Singapore),2,348,0.005747126436781609,0.001577486816004229,0.020709422881838687,inferential
allenhark-quic-ams,UAB Cherry Servers (United States),0,250,0.0,8.673617379884035e-19,0.01513329949544458,inferential
allenhark-quic-ams,UAB Cherry Servers (Netherlands),1,396,0.0025252525252525255,0.00044590824792767846,0.01416352929745124,inferential
allenhark-quic-ams,Latitude.sh LTDA (Netherlands),0,274,0.0,8.673617379884035e-19,0.013826082100919377,inferential
allenhark-quic-ams,TeraSwitch Networks Inc. (United States),0,326,0.0,0.0,0.011646379549826062,inferential
allenhark-quic-ams,velia.net Internetdienste GmbH (France),0,19,0.0,1.3877787807814457e-17,0.16817922405261632,indicative
allenhark-quic-ams,Latitude.sh (United Kingdom),0,287,0.0,0.0,0.013208085381879528,inferential
