sender_name,sv_country,landed,n_conditional,land_rate,wilson_lo,wilson_hi,gate
allenhark-quic-tk,France,0,231,0.0,0.0,0.016357668871522183,inferential
allenhark-quic-tk,Japan,0,1393,0.0,0.0,0.002750103668842519,inferential
allenhark-quic-tk,Hong Kong S.A.R.,0,187,0.0,1.734723475976807e-18,0.02012905814298656,inferential
allenhark-quic-tk,Bulgaria,0,16,0.0,0.0,0.19360768053443655,indicative
allenhark-quic-tk,Brazil,0,196,0.0,0.0,0.019222531917868154,inferential
allenhark-quic-tk,Ireland,0,385,0.0,0.0,0.009879241869796433,inferential
allenhark-quic-tk,Sweden,0,304,0.0,8.673617379884035e-19,0.012478692231417829,inferential
allenhark-quic-tk,Russia,0,16,0.0,0.0,0.19360768053443655,indicative
allenhark-quic-tk,Czechia,0,56,0.0,6.938893903907228e-18,0.06419393671876344,inferential
allenhark-quic-tk,Slovakia,0,36,0.0,6.938893903907228e-18,0.0964186285944637,inferential
allenhark-quic-tk,United Arab Emirates,0,42,0.0,0.0,0.08379879086570395,inferential
allenhark-quic-tk,Albania,0,16,0.0,0.0,0.19360768053443655,indicative
allenhark-quic-tk,Mexico,0,28,0.0,1.3877787807814457e-17,0.12064330476584569,inferential
allenhark-quic-tk,Norway,0,8,0.0,0.0,0.32440756488388034,indicative
allenhark-quic-tk,Chile,0,12,0.0,0.0,0.24249400665524096,indicative
allenhark-quic-tk,Poland,0,40,0.0,0.0,0.08762160119728668,inferential
allenhark-quic-tk,Spain,0,8,0.0,0.0,0.32440756488388034,indicative
allenhark-quic-tk,Romania,0,16,0.0,0.0,0.19360768053443655,indicative
allenhark-quic-tk,South Africa,0,4,0.0,0.0,0.4898908364545974,suppressed
allenhark-quic-tk,Latvia,0,4,0.0,0.0,0.4898908364545974,suppressed
allenhark-quic-tk,Argentina,0,12,0.0,0.0,0.24249400665524096,indicative
allenhark-quic-tk,Australia,0,4,0.0,0.0,0.4898908364545974,suppressed
allenhark-quic-tk,South Korea,0,8,0.0,0.0,0.32440756488388034,indicative
allenhark-quic-tk,Finland,0,4,0.0,0.0,0.4898908364545974,suppressed
astralane-fra,Singapore,54,1078,0.05009276437847866,0.03859398040248926,0.06478665629691356,inferential
astralane-fra,United States,360,4420,0.08144796380090498,0.07374312685348451,0.08987970311421863,inferential
astralane-fra,Lithuania,106,1056,0.10037878787878787,0.0836776871000558,0.11997679067520037,inferential
astralane-fra,Germany,855,5454,0.15676567656765678,0.1473584565655919,0.1666560621322475,inferential
astralane-fra,Switzerland,2,108,0.018518518518518517,0.005093224344768717,0.06501904800376769,inferential
astralane-fra,Canada,80,896,0.08928571428571429,0.07232527857610084,0.10975286109465844,inferential
astralane-fra,Netherlands,503,4391,0.1145524937371897,0.10546751757426268,0.12431129658384205,inferential
astralane-fra,United Kingdom,268,1802,0.14872364039955605,0.13304294168257957,0.1658988376102925,inferential
astralane-fra,France,12,231,0.05194805194805195,0.029962947643020828,0.0885913270600315,inferential
astralane-fra,Japan,29,1392,0.020833333333333332,0.014544186089410991,0.029759884713115664,inferential
astralane-fra,Hong Kong S.A.R.,21,187,0.11229946524064172,0.07463336079529975,0.16557366289845987,inferential
astralane-fra,Bulgaria,0,16,0.0,0.0,0.19360768053443655,indicative
astralane-fra,Brazil,23,196,0.11734693877551021,0.07947961321580001,0.16992538570093585,inferential
astralane-fra,Ireland,71,385,0.18441558441558442,0.14886004376865045,0.226206594606312,inferential
astralane-fra,Sweden,96,304,0.3157894736842105,0.2661121166018698,0.37006424369391583,inferential
astralane-fra,Russia,2,16,0.125,0.03497748774324044,0.36022827265758695,indicative
astralane-fra,Czechia,3,56,0.05357142857142857,0.018385781382109112,0.1460730906882154,inferential
astralane-fra,Slovakia,1,36,0.027777777777777776,0.00492040713981047,0.1416971865327386,inferential
astralane-fra,United Arab Emirates,2,42,0.047619047619047616,0.013157524908905607,0.15789852396958842,inferential
astralane-fra,Albania,0,16,0.0,0.0,0.19360768053443655,indicative
astralane-fra,Mexico,0,28,0.0,1.3877787807814457e-17,0.12064330476584569,inferential
astralane-fra,Norway,0,8,0.0,0.0,0.32440756488388034,indicative
astralane-fra,Chile,6,12,0.5,0.253781597633706,0.746218402366294,indicative
astralane-fra,Poland,3,40,0.075,0.025836025774588184,0.1986423352431055,inferential
astralane-fra,Spain,0,8,0.0,0.0,0.32440756488388034,indicative
astralane-fra,Romania,2,16,0.125,0.03497748774324044,0.36022827265758695,indicative
astralane-fra,South Africa,0,4,0.0,0.0,0.4898908364545974,suppressed
astralane-fra,Latvia,0,4,0.0,0.0,0.4898908364545974,suppressed
astralane-fra,Argentina,5,12,0.4166666666666667,0.1932603136587565,0.6804886874504502,indicative
astralane-fra,Australia,0,4,0.0,0.0,0.4898908364545974,suppressed
astralane-fra,South Korea,0,8,0.0,0.0,0.32440756488388034,indicative
astralane-fra,Finland,1,4,0.25,0.0455872608097006,0.6993581574175982,suppressed
astralane-quic-fra,Singapore,59,1078,0.05473098330241188,0.0426663746610149,0.06995776062911574,inferential
astralane-quic-fra,United States,311,4420,0.07036199095022624,0.06318926030018235,0.07828087705585454,inferential
astralane-quic-fra,Lithuania,96,1056,0.09090909090909091,0.07502094076545271,0.10976279003765316,inferential
astralane-quic-fra,Germany,665,5455,0.12190650779101742,0.11348926029960332,0.13085589404910933,inferential
astralane-quic-fra,Switzerland,4,108,0.037037037037037035,0.01449554133990276,0.09138164361061302,inferential
astralane-quic-fra,Canada,64,896,0.07142857142857142,0.05633190863747181,0.09018441101897265,inferential
astralane-quic-fra,Netherlands,404,4392,0.09198542805100182,0.0837911040136904,0.1008928675139117,inferential
astralane-quic-fra,United Kingdom,220,1802,0.1220865704772475,0.10776940651491974,0.138011559833336,inferential
astralane-quic-fra,France,15,231,0.06493506493506493,0.03974289330247996,0.1043605328584549,inferential
astralane-quic-fra,Japan,28,1393,0.020100502512562814,0.013943034243391942,0.028897517519165448,inferential
astralane-quic-fra,Hong Kong S.A.R.,20,187,0.10695187165775401,0.07030814596552004,0.1594189746067742,inferential
astralane-quic-fra,Bulgaria,0,16,0.0,0.0,0.19360768053443655,indicative
astralane-quic-fra,Brazil,19,196,0.09693877551020408,0.0629397593461776,0.1464335061794508,inferential
astralane-quic-fra,Ireland,46,385,0.11948051948051948,0.090782455893715,0.15569707103576644,inferential
astralane-quic-fra,Sweden,95,304,0.3125,0.2630088423319372,0.36667066725484454,inferential
